File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;CupidResult;1,00;0,051051051;0,10;999;0,384083045;0,615916955;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;DistributionBasedResult;0,96;0,11036036;0,20;247,5;0,095155709;0,904844291;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;DistributionBasedAdjusted;0,84;0,137380192;0,24;104,75;0,040272972;0,959727028;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;JaccardLevenMatcherResult;0,78;0,055172414;0,10;157,2727273;0,060466254;0,939533746;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SmatResult;0,96;0,960784314;0,96;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaInstResult;0,80;1;0,89;86;0,033064206;0,966935794;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaInstAdjusted;0,65;1;0,79;186;0,071510957;0,928489043;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaOptResult;0,92;1;0,96;53;0,020376778;0,979623222;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaOptAdjusted;0,57;1;0,73;260;0,099961553;0,900038447;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;CupidResult;1,00;0,051881994;0,10;983;0,377931565;0,622068435;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;DistributionBasedResult;0,86;0,091858038;0,17;127,1428571;0,048882298;0,951117702;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;DistributionBasedAdjusted;0,75;0,112094395;0,19;139,1538462;0,053500133;0,946499867;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;JaccardLevenMatcherResult;0,84;0,058583106;0,11;157,375;0,060505575;0,939494425;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SmatResult;0,96;0,960784314;0,96;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaInstResult;0,14;1;0,24;953;0,366397539;0,633602461;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaInstAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaOptResult;0,04;1;0,08;1178;0,45290273;0,54709727;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaOptAdjusted;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;CupidResult;0,94;0,094488189;0,17;204,3333333;0,078559528;0,921440472;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;DistributionBasedResult;0,92;0,086876155;0,16;176,5;0,067858516;0,932141484;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;DistributionBasedAdjusted;0,78;0,10989011;0,19;124,4545455;0,04784873;0,95215127;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;JaccardLevenMatcherResult;0,47;0,044859813;0,08;393,9259259;0,151451721;0,848548279;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SmatResult;0,96;0,924528302;0,94;52;0,019992311;0,980007689;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaInstResult;0,14;1;0,24;953;0,366397539;0,633602461;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaInstAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaOptResult;0,06;1;0,11;1131;0,434832757;0,565167243;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaOptAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;CupidResult;0,96;0,095890411;0,17;281;0,108035371;0,891964629;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;DistributionBasedResult;0,86;0,091858038;0,17;127,1428571;0,048882298;0,951117702;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;DistributionBasedAdjusted;0,75;0,107042254;0,19;140,3846154;0,053973324;0,946026676;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherResult;0,84;0,058583106;0,11;157,375;0,060505575;0,939494425;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SmatResult;0,96;0,907407407;0,93;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaInstResult;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaInstAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaOptResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaOptAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;CupidResult;0,96;0,132791328;0,23;210;0,080738178;0,919261822;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;DistributionBasedResult;0,88;0,087040619;0,16;138,6666667;0,053312828;0,946687172;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;DistributionBasedAdjusted;0,73;0,101928375;0,18;151,2857143;0,058164442;0,941835558;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;JaccardLevenMatcherResult;0,47;0,04494382;0,08;393,8888889;0,151437481;0,848562519;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SmatResult;0,96;0,960784314;0,96;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaInstResult;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaInstAdjusted;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaOptResult;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaOptAdjusted;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;CupidResult;0,94;0,083623693;0,15;226,3333333;0,087017814;0,912982186;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;DistributionBasedResult;0,90;0,088461538;0,16;150,8;0,057977701;0,942022299;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;DistributionBasedAdjusted;0,80;0,100490196;0,18;122,7;0,047174164;0,952825836;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;JaccardLevenMatcherResult;0,47;0,045028143;0,08;393,8518519;0,151423242;0,848576758;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SmatResult;0,96;0,907407407;0,93;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;ComaInstResult;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;ComaInstAdjusted;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;ComaOptResult;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;ComaOptAdjusted;0,02;1;0,04;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;CupidResult;0,94;0,08040201;0,15;234;0,089965398;0,910034602;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;DistributionBasedResult;0,86;0,091858038;0,17;127,1428571;0,048882298;0,951117702;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;DistributionBasedAdjusted;0,75;0,122580645;0,21;136,9230769;0,052642475;0,947357525;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;JaccardLevenMatcherResult;0,84;0,058583106;0,11;157,375;0,060505575;0,939494425;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;SmatResult;0,96;0,924528302;0,94;52;0,019992311;0,980007689;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;ComaInstResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;ComaInstAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;ComaOptResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;ComaOptAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;CupidResult;0,96;0,118932039;0,21;231,5;0,089004229;0,910995771;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;DistributionBasedResult;0,88;0,070643642;0,13;158,6666667;0,061002179;0,938997821;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;DistributionBasedAdjusted;0,75;0,074656189;0,14;152,2307692;0,058527785;0,941472215;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;JaccardLevenMatcherResult;0,47;0,044776119;0,08;393,962963;0,15146596;0,84853404;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_av_,csv;SmatResult;0,96;0,960784314;0,96;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;ComaInstResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;ComaInstAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;ComaOptResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;ComaOptAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;CupidResult;0,96;0,118932039;0,21;231,5;0,089004229;0,910995771;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;CupidAdjusted;1,00;0,019607843;0,04;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;DistributionBasedResult;0,86;0,092243187;0,17;126,8571429;0,04877245;0,95122755;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;DistributionBasedAdjusted;0,75;0,119496855;0,21;137,5384615;0,05287907;0,94712093;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;JaccardLevenMatcherResult;0,84;0,058583106;0,11;157,375;0,060505575;0,939494425;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac5_ev_,csv;SmatResult;0,96;0,960784314;0,96;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;ComaInstResult;0,79;1;0,88;27;0,0675;0,9325;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;ComaInstAdjusted;0,58;1;0,73;51;0,1275;0,8725;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;ComaOptResult;0,63;1;0,77;43,5;0,10875;0,89125;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;ComaOptAdjusted;0,47;1;0,64;69;0,1725;0,8275;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;CupidResult;0,95;0,074074074;0,14;132;0,33;0,67;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;CupidAdjusted;1,00;0,0475;0,09;400;1;0;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;DistributionBasedResult;0,95;0,117647059;0,21;87;0,2175;0,7825;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;DistributionBasedAdjusted;0,58;0,161764706;0,25;57,33333333;0,143333333;0,856666667;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;JaccardLevenMatcherResult;0,89;0,204819277;0,33;43;0,1075;0,8925;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;JaccardLevenMatcherAdjusted;0,05;0,333333333;0,09;181,1052632;0,452763158;0,547236842;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;SimilarityFloodingResult;0,00;0;0,00;400;1;0;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;400;1;0;;;;;;;;;;;;;;;;;;
musicians_unionable_,csv;SmatResult;0,53;0,256410256;0,34;62,4;0,156;0,844;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;ComaInstResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;ComaInstAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;ComaOptResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;ComaOptAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;CupidResult;1,00;0,02;0,04;59,9;0,453787879;0,546212121;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;CupidAdjusted;1,00;0,007575758;0,02;68,1;0,515909091;0,484090909;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;DistributionBasedResult;0,00;0;0,00;115,4545455;0,874655647;0,125344353;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;DistributionBasedAdjusted;0,00;0;0,00;115,3636364;0,873966942;0,126033058;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;JaccardLevenMatcherResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;SimilarityFloodingResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_av_,csv;SmatResult;1,00;0,047619048;0,09;57;0,431818182;0,568181818;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;ComaInstResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;ComaInstAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;ComaOptResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;ComaOptAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;CupidResult;1,00;0,02;0,04;59,9;0,453787879;0,546212121;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;CupidAdjusted;1,00;0,007575758;0,02;68,1;0,515909091;0,484090909;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;DistributionBasedResult;0,00;0;0,00;115,3636364;0,873966942;0,126033058;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;DistributionBasedAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;JaccardLevenMatcherResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac1_ev_,csv;SmatResult;1,00;0,047619048;0,09;57;0,431818182;0,568181818;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;ComaInstResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;ComaInstAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;ComaOptResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;ComaOptAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;CupidResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;CupidAdjusted;1,00;0,007575758;0,02;68,1;0,515909091;0,484090909;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;DistributionBasedResult;0,00;0;0,00;115,3636364;0,873966942;0,126033058;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;DistributionBasedAdjusted;0,00;0;0,00;115,1818182;0,872589532;0,127410468;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;JaccardLevenMatcherResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;SimilarityFloodingResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_av_,csv;SmatResult;1,00;0,045454545;0,09;57,1;0,432575758;0,567424242;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;ComaInstResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;ComaInstAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;ComaOptResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;ComaOptAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;CupidResult;1,00;0,045454545;0,09;57,1;0,432575758;0,567424242;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;CupidAdjusted;1,00;0,007575758;0,02;68,1;0,515909091;0,484090909;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;DistributionBasedResult;0,00;0;0,00;115,3636364;0,873966942;0,126033058;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;DistributionBasedAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;JaccardLevenMatcherResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;SimilarityFloodingResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac2_ev_,csv;SmatResult;1,00;0,047619048;0,09;57;0,431818182;0,568181818;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;ComaInstResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;ComaInstAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;ComaOptResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;ComaOptAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;CupidResult;1,00;0,25;0,40;55,3;0,418939394;0,581060606;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;CupidAdjusted;1,00;0,007575758;0,02;68,1;0,515909091;0,484090909;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;DistributionBasedResult;0,00;0;0,00;115,4545455;0,874655647;0,125344353;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;DistributionBasedAdjusted;0,00;0;0,00;115,3636364;0,873966942;0,126033058;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;JaccardLevenMatcherResult;1,00;0,043478261;0,08;57,2;0,433333333;0,566666667;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;JaccardLevenMatcherAdjusted;0,00;0;0,00;115,0909091;0,871900826;0,128099174;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;SimilarityFloodingResult;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;SimilarityFloodingAdjusted;0,00;0;0,00;132;1;0;;;;;;;;;;;;;;;;;;
prospect_both_0_1_ac3_av_,csv;SmatResult;1,00;0,05;0,10;56,9;0,431060606;0,568939394;;;;;;;;;;;;;;;;;;
