File;Matcher;Precision;Recall;F1;NUI;PME;HSR;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;ComaInstResult;0,607843137;1;0,756097561;221;0,08496732;0,91503268;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;ComaOptResult;0,490196078;0,961538462;0,649350649;350,0384615;0,134578417;0,865421583;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;CupidResult;0,039215686;1;0,075471698;1178;0,45290273;0,54709727;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;DistributionBasedResult;0,901960784;0,118251928;0,209090909;124,6;0,047904652;0,952095348;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;DistributionBasedAdjusted;0,784313725;0,114942529;0,200501253;123;0,047289504;0,952710496;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,098814229;0,164473684;358,7692308;0,137935114;0,862064886;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,078431;0,490226233;0,509773767;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac3_ev_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;ComaInstResult;0,450980392;1;0,621621622;401;0,154171473;0,845828527;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;ComaOptResult;0,529411765;0,964285714;0,683544304;303,0416667;0,116509676;0,883490324;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;CupidResult;0,019607843;0,166666667;0,035087719;1226,1;0,471395617;0,528604383;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;DistributionBasedResult;0,901960784;0,120734908;0,212962963;123;0,047289504;0,952710496;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;DistributionBasedAdjusted;0,803921569;0,11747851;0,205;116,8;0,044905805;0,955094195;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;JaccardLevenMatcherResult;0,490196078;0,098814229;0,164473684;358,7692308;0,137935114;0,862064886;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,078431;0,490226233;0,509773767;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_av_,csv;SmatResult;0,960784314;0,890909091;0,924528302;53;0,020376778;0,979623222;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;ComaInstResult;0,666666667;0,971428571;0,790697674;170,0588235;0,065382093;0,934617907;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;ComaInstAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;ComaOptResult;0,352941176;0,818181818;0,493150685;546,1212121;0,209965864;0,790034136;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;ComaOptAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;CupidResult;0,039215686;0,5;0,072727273;1178,040816;0,452918422;0,547081578;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;DistributionBasedResult;0,882352941;0,117801047;0,207852194;116,1666667;0,044662309;0,955337691;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;DistributionBasedAdjusted;0,764705882;0,113372093;0,197468354;130,4166667;0,050140971;0,949859029;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,098814229;0,164473684;358,7692308;0,137935114;0,862064886;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,078431;0,490226233;0,509773767;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_0_ac4_ev_,csv;SmatResult;0,960784314;0,907407407;0,933333333;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;ComaInstResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;ComaInstAdjusted;0,647058824;1;0,785714286;186;0,071510957;0,928489043;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;ComaOptResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;ComaOptAdjusted;0,568627451;1;0,725;260;0,099961553;0,900038447;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;CupidResult;0,980392157;0,352112676;0,518134715;142;0,054594387;0,945405613;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;DistributionBasedResult;0,960784314;0,133514986;0,234449761;209;0,08035371;0,91964629;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;DistributionBasedAdjusted;0,843137255;0,135220126;0,233062331;105,375;0,040513264;0,959486736;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,105932203;0,174216028;358,1153846;0,137683731;0,862316269;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac1_ev_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;ComaInstResult;0,823529412;0,976744186;0,893617021;78,11111111;0,030031185;0,969968815;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;ComaInstAdjusted;0,039215686;1;0,075471698;1178;0,45290273;0,54709727;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;ComaOptResult;0,588235294;0,9375;0,722891566;240,0952381;0,092308819;0,907691181;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;ComaOptAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;CupidResult;0,137254902;0,368421053;0,2;953,2727273;0,366502394;0,633497606;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;DistributionBasedResult;0,823529412;0,117318436;0,205378973;113,1111111;0,043487548;0,956512452;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;DistributionBasedAdjusted;0,745098039;0,116923077;0,20212766;138,0769231;0,053086091;0,946913909;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;JaccardLevenMatcherResult;0,37254902;0,093596059;0,149606299;520,75;0,200211457;0,799788543;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac2_av_,csv;SmatResult;0,960784314;0,907407407;0,933333333;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;ComaInstResult;0,607843137;1;0,756097561;221;0,08496732;0,91503268;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;ComaOptResult;0,490196078;0,961538462;0,649350649;350,0384615;0,134578417;0,865421583;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;CupidResult;0,039215686;1;0,075471698;1178;0,45290273;0,54709727;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;DistributionBasedResult;0,901960784;0,115288221;0,204444444;126,6;0,048673587;0,951326413;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;DistributionBasedAdjusted;0,843137255;0,119113573;0,208737864;110,75;0,042579777;0,957420223;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;JaccardLevenMatcherResult;0,37254902;0,093596059;0,149606299;520,75;0,200211457;0,799788543;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac3_av_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;ComaInstResult;0,529411765;0,964285714;0,683544304;303,0416667;0,116509676;0,883490324;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;ComaOptResult;0,352941176;0,857142857;0,5;546,0909091;0,209954213;0,790045787;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;CupidResult;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;DistributionBasedResult;0,960784314;0,133152174;0,233890215;209,5;0,080545944;0,919454056;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;DistributionBasedAdjusted;0,862745098;0,142857143;0,245125348;102,7142857;0,039490306;0,960509694;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,105932203;0,174216028;358,1153846;0,137683731;0,862316269;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ac5_ev_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;ComaInstResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;ComaInstAdjusted;0,980392157;1;0,99009901;50;0,019223376;0,980776624;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;ComaOptResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;ComaOptAdjusted;0,980392157;1;0,99009901;50;0,019223376;0,980776624;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;CupidResult;1;0,206477733;0,342281879;247;0,094963476;0,905036524;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;DistributionBasedResult;0,862745098;0,127536232;0,222222222;108;0,041522491;0,958477509;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;DistributionBasedAdjusted;0,647058824;0,118705036;0,200607903;199,6111111;0,076743987;0,923256013;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;JaccardLevenMatcherResult;0,37254902;0,093596059;0,149606299;520,75;0,200211457;0,799788543;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_av_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;ComaInstResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;ComaInstAdjusted;0,980392157;1;0,99009901;50;0,019223376;0,980776624;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;ComaOptResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;ComaOptAdjusted;0,980392157;1;0,99009901;50;0,019223376;0,980776624;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;CupidResult;1;0,206477733;0,342281879;247;0,094963476;0,905036524;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;DistributionBasedResult;0,960784314;0,133879781;0,23501199;208,5;0,080161476;0,919838524;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;DistributionBasedAdjusted;0,843137255;0,137380192;0,236263736;104,75;0,040272972;0,959727028;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,105932203;0,174216028;358,1153846;0,137683731;0,862316269;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_100_ec_ev_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaInstResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaInstAdjusted;0,647058824;1;0,785714286;186;0,071510957;0,928489043;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaOptResult;1;1;1;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;ComaOptAdjusted;0,568627451;1;0,725;260;0,099961553;0,900038447;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;CupidResult;0,980392157;0,352112676;0,518134715;142;0,054594387;0,945405613;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;DistributionBasedResult;0,862745098;0,108374384;0,192560175;116,7142857;0,044872851;0,955127149;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;DistributionBasedAdjusted;0,745098039;0,112094395;0,194871795;139,1538462;0,053500133;0,946499867;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,098814229;0,164473684;358,7692308;0,137935114;0,862064886;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac1_ev_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaInstResult;0,862745098;0,977777778;0,916666667;65,14285714;0,025045312;0,974954688;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaOptResult;0,705882353;0,947368421;0,808988764;141,1333333;0,054261182;0,945738818;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;ComaOptAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;CupidResult;0,137254902;0,269230769;0,181818182;953,4318182;0,366563559;0,633436441;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;DistributionBasedResult;0,882352941;0,106382979;0,189873418;123;0,047289504;0,952710496;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;DistributionBasedAdjusted;0,784313725;0,10989011;0,192771084;124,4545455;0,04784873;0,95215127;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;JaccardLevenMatcherResult;0,352941176;0,084507042;0,136363636;551,9090909;0,212191115;0,787808885;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_av_,csv;SmatResult;0,960784314;0,924528302;0,942307692;52;0,019992311;0,980007689;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaInstResult;0,862745098;1;0,926315789;65;0,024990388;0,975009612;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaOptResult;0,647058824;0,942857143;0,76744186;186,1111111;0,071553676;0,928446324;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;CupidResult;0,176470588;0,391304348;0,243243243;870,3333333;0,334614892;0,665385108;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;DistributionBasedResult;0,862745098;0,110552764;0,195991091;115,5714286;0,04443346;0,95556654;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;DistributionBasedAdjusted;0,745098039;0,107042254;0,187192118;140,3846154;0,053973324;0,946026676;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherResult;0,490196078;0,098814229;0,164473684;358,7692308;0,137935114;0,862064886;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;JaccardLevenMatcherAdjusted;0;0;0;1275,098039;0,490233771;0,509766229;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac2_ev_,csv;SmatResult;0,960784314;0,907407407;0,933333333;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaInstResult;0,607843137;1;0,756097561;221;0,08496732;0,91503268;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaInstAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaOptResult;0,490196078;0,961538462;0,649350649;350,0384615;0,134578417;0,865421583;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;ComaOptAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;CupidResult;0,039215686;1;0,075471698;1178;0,45290273;0,54709727;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;DistributionBasedResult;0,862745098;0,110275689;0,195555556;115,7142857;0,044488384;0,955511616;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;DistributionBasedAdjusted;0,725490196;0,101928375;0,178743961;151,2857143;0,058164442;0,941835558;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;JaccardLevenMatcherResult;0,352941176;0,08490566;0,136882129;551,8787879;0,212179465;0,787820535;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac3_av_,csv;SmatResult;0,960784314;0,960784314;0,960784314;51;0,019607843;0,980392157;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaInstResult;0,68627451;0,972222222;0,804597701;155,0625;0,059616494;0,940383506;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaInstAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaOptResult;0,450980392;0,884615385;0,597402597;401,1071429;0,154212665;0,845787335;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;ComaOptAdjusted;0,019607843;1;0,038461538;1226;0,47135717;0,52864283;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;CupidResult;0,019607843;0,066666667;0,03030303;1226,28;0,471464821;0,528535179;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;CupidAdjusted;1;0,019607843;0,038461538;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;DistributionBasedResult;0,901960784;0,105504587;0,188911704;134;0,051518647;0,948481353;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;DistributionBasedAdjusted;0,803921569;0,100490196;0,178649237;122,7;0,047174164;0,952825836;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;JaccardLevenMatcherResult;0,352941176;0,08411215;0,135849057;551,9393939;0,212202766;0,787797234;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;JaccardLevenMatcherAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SimilarityFloodingResult;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SimilarityFloodingAdjusted;0;0;0;2601;1;0;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_av_,csv;SmatResult;0,960784314;0,907407407;0,933333333;52,5;0,020184544;0,979815456;;;;;;;;;;;;;;;;;;
miller2_horizontal_50_ac4_ev_,csv;ComaInstResult;0,647058824;1;0,785714286;186;0,071510957;0,928489043;;;;;;;;;;;;;;;;;;
